PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
1156105,Premium - Passenger Windshield Wiper Blade for 2009-2017 Mazda 6 & Reminder Sticker,"[Includes 2 items: Goodyear Wiper Blades Premium Passenger-Side (Size 18) & CarPartsClub Windshield Mount (CarPartsClub Wiper Reminder Sticker),Goodyear Wiper Blades Premium line is the match between performance and economy. These Goodyear Premium Wiper Blades are made in the USA and designed to perform in all weather conditions. With Goodyear wiper blades you can be assured that, you will experience superior wiper blade performance to keep your windshield clear for a safe driving experience. Goodyear Wiper Blades are made in the USA and designed to perform in all weather conditions.]","Windshield Wiper Blade Bundle fits 2009-2017 Mazda 6 and includes Passenger-Side (Size 18),Windshield Mount (CarPartsClub Wiper Reminder Sticker)<br/>Premium - Passenger Windshield Wiper Blade [[fitment]] & Reminder Sticker<br/>Goodyear Wiper Blades Premium line is the match between performance and economy. These Goodyear Premium Wiper Blades are made in the USA and designed to perform in all weather conditions. With Goodyear wiper blades you can be assured that, you will experience superior wiper blade performance to keep your windshield clear for a safe driving experience. Goodyear Wiper Blades are made in the USA and designed to perform in all weather conditions.<br/>",7652,1800.0
310736,Communicating Gender and Advocating Accountability in Global Development (Palgrave Studies in Communication for Social Change),,,6327,550.0
1817458,(Renewed) CP Plus Outdoor Wireless IP Camera (2 MP),"[This Certified Refurbished product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month supplier backed warranty; box may be generic,1080p full hd plug and play wi-fi camera, which enables crisp images that reveal smallest details with clarity,Easy installation with Ezykam+ app, saves cost and trouble of installation,Home on phone: Access footage of your home/office round the clock from anywhere in the world on your phone from the ezykam+ app,Intelli-Fi: Connect to your local Wi-Fi in a jiffy. Simply select network, input password, and you are good to go]",Access footage of your home/office round the clock from anywhere in the world on your phone from the ezykam+ app.,2038,409.448
1331622,"Caroline's Treasures BB6046DS1216 Easter Staffordshire Bull Terrier Blue Metal Print, 16 x 12"", Multicolor","[Indoor or outdoor aluminum Artwork prints,12 inches by 16 inches with Hanging rope and rounded corners,Great for kitchen, bath, child's room,Add Artwork to the patio, porch, lanai, or veranda,Made in the USA]","Easter Eggs Staffordshire Bull Terrier Blue Wall or Door Hanging Prints BB6046DS1216 Great for inside or outside these Aluminum prints will add a special touch to your kitchen, bath, front door, outdoor patio or any special place. 12 inches by 16 inches and full of color. This item will take direct sun for a while before it starts to fade. Rust and Fade resistant. Aluminum Print with Hanging Rope. Rounded Corners. All of our items are made or printed in the USA. Make sure to always buy our quality products from a trusted authorized US reseller.",1555,1200.0
976356,"Kaloo Bliss Doudou Rabbit, Round","[Their flat design allows them to be drawn in close to an infant embrace,Packed in round Kaloo keepsake box,Machine washable and dryable]","The French word Doudou causes many people to smile. The loose translation is Soft and Cute. In North America they are known as Binkey's, Lovey's and Blankie's. Their flat design allows them to be drawn in close to an infant embrace.",1116,790.0
1279739,Rosemarie Collections 100% Cashmere Winter Scarf Made in Scotland,"[Made in Scotland. Hand wash or dry clean,Size: 65 inches long by 12 inches wide,This high quality, soft warm scarf makes a great gift,Packaged in a lovely gift box]","Rosemarie Collections is a Women Owned Small Business located in the USA! We offer fashionable jewelry and accessories for all occasions, a nice addition to your own collection or a great gift for someone special.",2817,6500.0
427218,My Korean Childhood: Growing Up in North Korea Before the Second World War,,,23,600.0
968764,"NFL Seattle Seahawks in Country Flag with Grommets, 3 x 5-Foot","[LICENSED NFL product,100% heavy duty polyester construction,Metal grommets for hanging,Team Country flag,2 heavy duty metal grommets for hanging,Official NFL Licensed Product]","Show everyone that you are a die-hard fan by hanging up this 3-foot x 5-foot NFL flag. This officially licensed flag is made of durable, 100% polyester and is designed with 2 heavy-duty metal grommets so it is easy to hang. This high-quality flag is decorated in the team colors and proudly displays the official team graphics in the center.",8470,1200.0
1105580,"Adidas Golf Men's Climaproof Advance Rain Pants, Black, Small","[Four-way stretch fabric,Fully seamed sealed,Two front and back pockets]",adidas Men's SoftShell Advance Storm Pant - Black - Small,3517,1550.0
57789,"Poemata (Latin, Greek and Italian Poems)",,,6118,598.424
2301221,"Hopscotch Boys and Girls Mesh Text Printed Slip On in Red, UK:13 (FAQ-3512297)",UK Size: 13 / Insole Length: 19.6 CM,"A must have from our collection! We make sure your kids look stylish & cute while still being comfortable.Sort their Outfit with us. It's time to update your little ones wardrobe with something charmingly trendy. If they got it, let'em flaunt it!",3159,100.0
2859635,"Cat Litter Mat Kitty Litter Trapping Mat, 21"" × 14"" Honeycomb Double Scatter Control Layer Mat, Double Layer Waterproof Urine Proof Non-Slip Kitty Litter Mat - Urine & Waterproof, Washable, Easy Clean",,,5,590.5511805
2134557,Styling Success Medium size Hair Claw / clip / hair clutcher combo of 12 pices for Women and girls(vr-14) (pattern5),"[Material: plastic || colour : multi || pack of 12 pices hair clip black,Daily usable hair clip for women,Very Easy to Use and Manage the Hairs,High and Good Quality hair clip multi,Best for long and thik hair]",Soham international provide you the best quality and exclusive accessories inspired by latest trends at are very reasonable prices.<br> All products are made of high quality materials. <br> This Hair Clutcher/Clips will secure your hair perfectly. <br> This Clutches/Clips/Claw is a very easy to use and suitable for school girls/Kids.<br> Also good for daily use to make different hairstyles.<br>,3360,275.5905509
116362,The Last Gun (Black Horse Western),,,97,759.841
1626548,"Kandid Motorbike Protector Gloves Half Finger (Large, Green, Set of 2)","[Best half finger bike riding glove for driving , bike riding,Protection means having the right gear for your needs whether you are riding.,These durable half finger rubber knuckle gloves will protect your hands.,Half finger design for full protection, both protects hands from impact and abrasion.,Velcro backing at the wrist adjustment design makes gloves easy to wear and take off. Pre-curved design & lean ergonomic cut follows the contours of your hand for greater dexterity and less bulk when holding objects]",,7783,393.700787
191371,Thornapple Girl: One Family Against the Lumber Trust,,,6104,600.0
2823502,YUPHORIA Aevenger Desgn Designer Printed Soft Mobile Back Cover for Vivo Y15,"[Material : Premium Class Silicone Back Cover.,Printed Silicon Back Cover.,Soft & Flexible Back Cover.,Camera Protection Bump.Professional Transparent Case.,Matte finish high definition printing.]","Provides excellent protection for your Phone. Luxurious Look Lightweight and stylish case. Slim fit snap-on case allows easy access to all buttons, controls and ports",12556,314.9606296
2073011,NAVMIL Store Kitchen Sink Organiser Organizers soap Stand Drainer Home Accessories strainers Dish Rack Sponge Holder Basket.,"[✅ [FLEXIBLE] This portable sink hanging bag can be hanged anywhere you want. It can be easily carried to any place. It has an adjustable feature that makes it fit into most standard faucets.,✅ [MATERIAL] Manufactured from highly recommended and quality assured Silicone material which is Eco-friendly, non-toxic and health and environment friendly.,✅ [FEATURES] This portable sink hanging bag is waterproof ,durable and resistant to deformation thick material technology production, classic shape, stylish and beautiful, multi-purpose, can be used in kitchens, bathrooms and other scenes.,✅ [SAFE AND HYGIENIC] Our high quality portable sink hanging bag is having drain holes which prevents water accumulation and keeps the items stored safe and hygienic along the way.,✅ [WALL MOUNTED] Our portable and high quality sink hanging bag can be hanged in kitchen,bathroom or in living area easily to store kitchen or bathroom utilities.]","Our portable sink hanging bag is made of high quality assured silicone material which is suitable for your kitchen,bathroom or living area. It is a must have kitchen accessory in your smart kitchen. Our sink sponge holder hanging bag is made in a unique design which makes it work efficiently and effectively.Some of the advance features of our portable sink hanging bag are, Easy installation and removal Adjustable button makes it easy to store and clean Water proofed and Durable",1267,196.8503935
938081,Beach Bucket sand castle Play Set- 9 Pc Set,,US Toy Beach Bucket Sand Castle Play Set (8 Piece),1222,880.0
2520961,RD'S Store Purely Handmade Hand-painted RAM RAM SA TURBAN MAN (Younger Brother Of Padharo Sa Turban Man) Wooden Welcome Wall Hanging Signboard With Traditional Rajasthani Articulture For Welcoming Guests /Home Entrance/Decor,"[Product Description - This handmade signboard is crafted with an unique and attractive look. Decorating your outdoor spaces is as important as inside. Make your guests feel special , with vibrant pure handmade traditional, filled with love rajasthani welcome signboard ""RAM RAM SA"".,Size and Dimensions - Please refer to product images for a better understanding of the size.,Material Used - Wood (3.6 mm MDF board), cotton cords, clay, wooden beads.,Durability - High quality and Long lasting , Waterproof , Easy to handle, Easy to clean.,Customization - You can get similar products customized by dropping a message to the manufacturer.]","This handcrafted ram ram sa wall hanging is specially designed to welcome your guests with the saying "" RAM RAM SA "" in traditional rajasthani articulture. it is purely handmade with fine and glossy finishing. colours are sealed with sealer to make it more durable.",1555,770.0
